feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.160583,-0.099356,-0.060997,0.059541,-0.04956,0.05829,0.248798,-1.224625,0.120194,0.010529,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.884028,14.159275,-0.193494,-0.105538,-0.034446,0.254241,-0.006121,0.111158,0.419092,-1.150817,0.200432,0.018053,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,8.144892,33.569798,rung_12_5
-0.130456,-0.080827,-0.040783,0.115384,-0.02925,0.059016,0.296177,-1.141745,0.041922,0.013843,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.645303,13.937734,-0.196194,-0.116593,-0.046711,0.208111,-0.016681,0.111203,0.41077,-1.175279,0.115699,0.012617,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,7.380122,32.32893,rung_12_5
-0.143091,-0.09426,-0.05553,0.066907,-0.043309,0.057979,0.276285,-1.302633,0.09764,0.00476,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.75971,14.510011,-0.162872,-0.090229,-0.010044,0.424499,0.016972,0.120938,0.551933,-0.576858,0.123607,0.008504,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,8.355822,31.704519,rung_12_5
-0.203455,-0.095777,-0.056048,0.065109,-0.047788,0.062831,0.065573,-0.895573,0.113733,0.006597,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.954422,14.773665,-0.182931,-0.10016,-0.028583,0.287985,-0.00111,0.113274,0.410963,-1.113858,0.091766,0.020169,-0.0,2.12949,36.132812,71.289062,34.179687,0.976562,7.332682,30.030178,rung_12_5
-0.139686,-0.086675,-0.050916,0.067945,-0.038467,0.056357,0.267924,-1.274585,0.062321,0.011278,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.95878,14.114739,-0.210911,-0.114224,-0.040476,0.231337,-0.011734,0.114484,0.4026,-1.194621,0.080047,0.045696,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,8.147713,32.590187,rung_12_5
-0.125132,-0.0832,-0.042908,0.079507,-0.030923,0.058454,0.247536,-1.338187,0.118195,0.010016,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.776961,14.78326,-0.200763,-0.118967,-0.049968,0.217199,-0.017746,0.113478,0.410674,-1.205621,0.108489,0.032561,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,8.454984,33.536247,rung_12_5
-0.128732,-0.074498,-0.031692,0.150623,-0.02104,0.061987,0.319489,-0.994728,0.067577,0.009867,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,2.899279,15.100637,-0.242182,-0.111045,-0.036975,0.218038,-0.014201,0.113194,0.323137,-1.081352,0.167477,0.025286,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,7.339056,31.875948,rung_12_5
-0.141464,-0.07404,-0.029353,0.164356,-0.020175,0.063535,0.308401,-0.894795,0.064437,0.013775,-0.0,2.12949,36.132812,0.0,0.976562,71.289062,3.19619,15.052157,-0.194204,-0.109514,-0.041612,0.211406,-0.010705,0.110369,0.390816,-1.227047,0.152366,0.015294,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,8.181894,34.419464,rung_12_5
-0.13564,-0.083959,-0.041029,0.158504,-0.031147,0.061596,0.385005,-0.740125,0.089754,0.011322,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.049197,14.194296,-0.302354,-0.122138,-0.05401,0.220499,-0.030362,0.122729,0.212326,-0.811418,0.146583,0.025731,-0.0,2.12949,36.132812,0.0,71.289062,34.179687,9.600945,32.530926,rung_12_5
-0.125383,-0.082707,-0.044203,0.087267,-0.031899,0.057639,0.26899,-1.323563,0.106051,0.002609,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.721813,14.607025,-0.369811,-0.121406,-0.052224,0.227978,-0.030129,0.125669,0.086679,-0.641358,0.13709,0.041006,-0.0,2.12949,36.132812,71.289062,34.179687,0.0,8.757481,34.875401,rung_12_5
