feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.046601,-0.043908,-0.043183,0.0,-0.043187,0.001732,15.070823,374.944855,0.00417,0.003379,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.778521,1.285849,-0.021104,-0.003623,0.001827,0.024345,0.001576,0.007856,-0.023779,-0.048048,0.011944,0.002137,-0.0,2.12949,0.976562,0.0,64.453125,119.140625,1.670251,4.32508,normal
-0.048495,-0.045258,-0.043864,0.0,-0.044229,0.001988,10.461343,236.833908,0.001496,0.004818,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.787405,1.227266,-0.011687,0.002637,0.006699,0.03348,0.006995,0.006591,0.432772,0.617736,0.016411,0.001047,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.768236,5.061217,normal
-0.04865,-0.045274,-0.04449,0.0,-0.044701,0.001808,14.507015,362.669769,0.002843,0.004318,-0.0,2.12949,0.976562,2.929688,65.429687,1.953125,0.814119,1.243106,-0.009132,0.000695,0.004539,0.021617,0.004697,0.00533,0.240305,-0.190919,0.007036,0.002178,-0.0,2.12949,65.429687,0.976562,64.453125,119.140625,1.880329,4.174037,normal
-0.048817,-0.046455,-0.045693,0.0,-0.045774,0.001769,16.798693,435.193298,0.005005,0.002812,-0.0,2.12949,0.976562,65.429687,119.140625,118.164062,0.818013,1.357465,-0.007783,0.002767,0.0073,0.028444,0.007432,0.006448,0.339691,0.050341,0.000991,0.002334,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.734178,4.939816,normal
-0.05126,-0.04815,-0.046328,0.0,-0.046731,0.002241,8.578209,182.282059,0.005179,0.005546,-0.0,2.12949,0.976562,2.929688,65.429687,1.953125,0.82998,1.299832,-0.014733,0.000892,0.005652,0.026859,0.005457,0.006764,-0.053457,-0.259502,0.009985,0.004672,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,2.102277,4.605004,normal
-0.053357,-0.050713,-0.049741,0.0,-0.049564,0.002181,11.448437,258.108185,0.003445,0.004637,-0.0,2.12949,0.976562,65.429687,2.929688,119.140625,0.855364,1.318078,-0.018049,-0.001238,0.002431,0.023377,0.002453,0.006118,-0.087528,0.275956,0.009308,0.005855,-0.0,2.12949,0.0,0.976562,1.953125,64.453125,1.955317,4.687159,normal
-0.054229,-0.051373,-0.050242,0.0,-0.05024,0.002124,12.882624,303.21936,0.003794,0.004266,-0.0,2.12949,0.976562,65.429687,119.140625,1.953125,0.880615,1.327287,-0.009359,0.001452,0.005395,0.023163,0.0056,0.005998,0.161169,-0.383913,0.001147,0.00129,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,2.169412,5.494515,normal
-0.052877,-0.04953,-0.047749,0.0,-0.04786,0.002656,5.517551,100.903244,0.006062,0.004084,-0.0,2.12949,0.976562,65.429687,2.929688,1.953125,0.833256,1.270284,-0.01131,0.002587,0.006849,0.025287,0.006712,0.005923,-0.012885,-0.211661,0.00876,0.000687,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,1.71737,5.022002,normal
-0.047705,-0.045559,-0.044476,0.0,-0.04401,0.002219,7.684817,148.77124,0.005876,0.003555,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.794351,1.288552,-0.010549,0.004358,0.008768,0.030037,0.009131,0.006667,0.286058,-0.160588,0.00326,0.002517,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,1.968722,5.037896,normal
-0.046833,-0.044043,-0.043148,0.0,-0.042969,0.002068,8.733628,179.75502,0.00308,0.002839,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.770074,1.269908,-0.014416,0.004307,0.00986,0.025844,0.009061,0.007734,-0.5029,-0.022417,0.013903,0.001328,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.815216,5.087915,normal
-0.046329,-0.043386,-0.042097,0.0,-0.042201,0.001993,9.151675,194.102631,0.002072,0.004008,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.781232,1.269135,-0.013233,0.000834,0.004699,0.020266,0.004675,0.005587,-0.098133,-0.094029,0.004529,0.002047,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,1.755524,4.264191,normal
-0.04648,-0.044027,-0.043264,0.0,-0.043309,0.001699,16.083439,409.938751,0.003563,0.004323,-0.0,2.12949,0.976562,65.429687,119.140625,64.453125,0.780041,1.31069,-0.018972,-0.002539,0.003961,0.027187,0.003438,0.008207,-0.153931,-0.504522,0.006549,0.002511,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.836931,5.51276,normal
-0.04565,-0.043011,-0.042431,0.0,-0.042374,0.001679,15.668975,393.451599,0.000949,0.005593,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.779442,1.255167,-0.017882,-0.001834,0.002118,0.018521,0.001966,0.005497,-0.155318,-0.031184,0.007153,0.005496,-0.0,2.12949,0.0,64.453125,0.976562,66.40625,1.451606,4.062581,normal
-0.047526,-0.045461,-0.04409,0.0,-0.044015,0.002173,8.111362,162.203491,0.00353,0.004478,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.793269,1.24151,-0.020007,-0.002212,0.003212,0.021757,0.002762,0.007857,-0.300829,-0.282998,0.011605,0.002316,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.77812,5.319465,normal
-0.047644,-0.044659,-0.043623,0.0,-0.04365,0.001939,11.043984,248.659653,0.004274,0.005065,-0.0,2.12949,0.976562,65.429687,119.140625,64.453125,0.778814,1.247645,-0.014117,2.2e-05,0.003792,0.019868,0.003775,0.005454,-0.070245,-0.045945,0.007029,0.001889,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,1.381449,4.34773,normal
-0.048493,-0.045734,-0.044719,0.0,-0.044627,0.002054,9.962801,215.272125,0.002002,0.003584,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.785664,1.298043,-0.013266,-0.001596,0.002234,0.019028,0.002537,0.005516,0.188549,-0.341746,0.006828,0.003155,-0.0,2.12949,0.0,64.453125,130.859375,1.953125,1.550387,4.793993,normal
-0.046932,-0.044771,-0.043731,0.0,-0.043855,0.001816,13.60192,329.274933,0.004188,0.004519,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.784109,1.27573,-0.023514,-0.004562,0.001211,0.020489,0.000584,0.007712,-0.3306,-0.352515,0.004016,0.00115,-0.0,2.12949,65.429687,0.0,64.453125,1.953125,1.527682,4.823332,normal
-0.047949,-0.046063,-0.045269,0.0,-0.045204,0.001808,15.247665,379.200439,0.003755,0.003136,-0.0,2.12949,0.976562,1.953125,65.429687,7.8125,0.795644,1.281538,-0.016383,-0.003332,0.00078,0.01522,0.000718,0.005612,0.005586,-0.344305,0.008345,0.001724,-0.0,2.12949,0.0,0.976562,64.453125,66.40625,1.319223,4.197124,normal
-0.050531,-0.045245,-0.042698,0.0,-0.043528,0.002756,3.267436,59.210293,0.002177,0.004691,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.781481,1.229103,-0.01913,-0.000523,0.005445,0.029473,0.005086,0.007914,-0.15742,-0.292291,0.011465,0.001974,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.62487,4.956867,normal
-0.047662,-0.044192,-0.042621,0.0,-0.043083,0.00213,7.680514,161.404205,0.004871,0.004983,-0.0,2.12949,0.976562,65.429687,2.929688,3.90625,0.787188,1.235891,-0.011207,0.000298,0.003889,0.017204,0.003657,0.005236,-0.174203,-0.300117,0.008555,0.004154,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,1.348808,3.768536,normal
-0.050485,-0.047262,-0.04633,0.0,-0.046229,0.002048,11.142192,251.33699,0.003234,0.004319,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.823548,1.300547,-0.013211,0.000925,0.005107,0.027597,0.005437,0.0065,0.1327,-0.199424,0.006896,0.006306,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.78664,5.309528,normal
-0.04649,-0.044701,-0.043975,0.0,-0.043927,0.00171,16.52787,422.246826,0.002322,0.003388,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.805902,1.247208,-0.012384,0.002573,0.006692,0.021575,0.006474,0.005383,-0.095948,-0.179774,0.011656,0.002897,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,1.432058,4.078214,normal
-0.05018,-0.048354,-0.047466,0.0,-0.047151,0.002097,11.306397,247.426239,0.005352,0.003652,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.814497,1.321759,-0.014941,0.00069,0.005692,0.025822,0.005687,0.007384,0.029889,-0.184378,0.004719,0.005317,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.739829,5.069194,normal
-0.04847,-0.04629,-0.04556,0.0,-0.04557,0.00174,17.513779,457.141327,0.004485,0.002897,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.811356,1.242214,-0.005115,0.005403,0.009912,0.024991,0.009601,0.005362,0.005633,-0.425809,0.004693,0.005275,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,1.805592,4.52132,normal
-0.050764,-0.044538,-0.043184,0.0,-0.043795,0.00245,4.866684,98.420013,0.003319,0.003384,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.791983,1.292394,-0.014087,0.001685,0.005893,0.024745,0.006185,0.006475,0.05916,0.008484,0.009158,0.00191,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,1.457034,4.185578,normal
-0.047072,-0.044113,-0.043394,0.0,-0.043454,0.001648,17.779482,469.074219,0.002894,0.002788,-0.0,2.12949,0.976562,65.429687,1.953125,2.929688,0.788699,1.29661,-0.015,0.002195,0.007116,0.024229,0.006889,0.006711,-0.149922,-0.323149,0.003466,0.000804,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.936192,5.152627,normal
-0.046809,-0.044995,-0.044133,0.0,-0.044024,0.001801,14.274717,345.877167,0.004419,0.003886,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.815612,1.257263,-0.005372,0.002994,0.006672,0.022728,0.007122,0.005584,0.321361,-0.325032,0.01615,0.001221,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,1.749867,4.097374,normal
-0.051358,-0.048129,-0.047126,0.0,-0.047183,0.002026,12.198456,284.66272,0.004726,0.003171,-0.0,2.12949,0.976562,65.429687,2.929688,119.140625,0.852437,1.340283,-0.017348,-0.00018,0.006605,0.031457,0.006555,0.00909,0.066058,-0.614016,0.012329,0.004312,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,2.020355,5.399231,normal
-0.049795,-0.047569,-0.046338,0.0,-0.046573,0.001903,14.167919,348.03653,0.004052,0.00281,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.832491,1.320847,-0.013842,0.001313,0.006607,0.025272,0.006606,0.007445,-0.044105,-0.359532,0.015698,0.003543,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,1.831193,4.08019,normal
-0.050614,-0.047358,-0.046145,0.0,-0.046442,0.002056,10.991229,252.14006,0.004655,0.00452,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.819357,1.356495,-0.006455,0.001922,0.006002,0.029218,0.006389,0.005871,0.374094,-0.045146,0.006878,0.002447,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.809201,5.04135,normal
-0.049914,-0.046925,-0.046164,0.0,-0.046141,0.001798,16.439285,421.120148,0.004841,0.005443,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.842735,1.298144,-0.003974,0.006613,0.010894,0.032231,0.010942,0.005792,0.164168,-0.215214,0.016031,0.002789,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,2.096257,4.735106,normal
-0.05099,-0.048683,-0.048028,0.0,-0.048015,0.001783,19.023735,511.205261,0.007824,0.003794,-0.0,2.12949,0.976562,1.953125,65.429687,7.8125,0.851202,1.373899,-0.009054,0.001034,0.005009,0.024222,0.005472,0.006221,0.335105,-0.155362,0.004412,0.002792,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.58886,4.558071,normal
-0.052131,-0.04958,-0.048893,0.0,-0.048892,0.001837,18.347359,487.734161,0.00244,0.004817,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.866686,1.334801,-0.014707,0.002203,0.007172,0.028155,0.006838,0.006985,-0.16039,-0.181614,0.008797,0.001972,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,2.010278,5.163386,normal
-0.053196,-0.051272,-0.050685,0.0,-0.05057,0.001869,19.42363,521.117981,0.005137,0.003825,-0.0,2.12949,0.976562,65.429687,5.859375,119.140625,0.903959,1.409529,-0.014482,-0.00281,0.001292,0.020511,0.001833,0.006394,0.241453,-0.29549,0.005104,0.001577,-0.0,2.12949,0.976562,64.453125,119.140625,1.953125,1.719372,4.152386,normal
-0.0573,-0.054522,-0.05369,0.0,-0.05355,0.002098,16.252382,411.982727,0.004579,0.004769,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.945022,1.453162,-0.01557,-0.000713,0.00339,0.025258,0.003472,0.00645,0.017686,-0.344493,0.008348,0.004465,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.947207,5.463185,normal
-0.056277,-0.053679,-0.052651,0.0,-0.05262,0.00217,13.846315,334.9086,0.003399,0.003103,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.957188,1.458406,-0.019392,-0.000772,0.004144,0.024095,0.004016,0.00742,-0.23696,-0.122887,0.005635,0.002205,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,1.984025,4.200486,normal
-0.057142,-0.054778,-0.053818,0.0,-0.05357,0.00224,13.356469,317.100006,0.00403,0.005215,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.943166,1.460911,-0.010198,0.001272,0.005187,0.025261,0.00557,0.006223,0.105305,-0.343144,0.00426,0.004037,-0.0,2.12949,65.429687,1.953125,64.453125,130.859375,1.681814,5.038209,normal
-0.057335,-0.054755,-0.054026,0.0,-0.054023,0.002011,18.861797,505.510101,0.005642,0.004503,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.953914,1.431321,-0.015033,-0.000534,0.003551,0.021187,0.003689,0.005942,0.114487,-0.195466,0.001992,0.002407,-0.0,2.12949,65.429687,0.976562,64.453125,358.398437,2.068758,4.717649,normal
-0.058841,-0.055417,-0.053714,0.0,-0.054014,0.002565,8.92063,189.644653,0.004146,0.004585,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.946298,1.3976,-0.012854,-0.001431,0.002358,0.017148,0.002512,0.005387,0.16038,-0.299601,0.003223,0.000898,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.709058,4.742252,normal
-0.059957,-0.055978,-0.05501,0.0,-0.055224,0.002334,12.711398,303.953339,0.00439,0.004047,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.954718,1.443638,-0.021343,-0.00563,-0.0005,0.019522,-0.000407,0.007387,0.045681,-0.444238,0.013561,0.004991,-0.0,2.12949,0.976562,64.453125,1.953125,2.929688,2.399135,5.709541,normal
-0.056696,-0.054862,-0.05426,0.0,-0.054082,0.002002,19.285265,517.736694,0.003489,0.004342,-0.0,2.12949,0.976562,65.429687,2.929688,119.140625,0.948322,1.436146,-0.021693,-0.003608,0.000764,0.019059,0.000348,0.006689,-0.352197,-0.115821,0.006908,0.002601,-0.0,2.12949,0.976562,64.453125,0.0,119.140625,1.680018,4.964058,normal
-0.05678,-0.055038,-0.054311,0.0,-0.054232,0.001985,19.888916,540.885803,0.00547,0.004948,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.949834,1.466591,-0.016751,-0.001317,0.002422,0.020244,0.00272,0.006037,0.097974,-0.141788,0.013538,0.000889,-0.0,2.12949,0.976562,65.429687,64.453125,66.40625,1.886126,4.822038,normal
-0.058703,-0.053825,-0.052171,0.0,-0.052467,0.002584,7.824436,163.933456,0.006702,0.004377,-0.0,2.12949,0.976562,65.429687,119.140625,5.859375,0.931339,1.509655,-0.007838,0.004727,0.008887,0.02953,0.008951,0.006098,0.085078,-0.153311,0.012905,0.003757,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,1.944051,5.590519,normal
-0.057612,-0.055277,-0.053652,0.0,-0.053536,0.002568,8.805571,182.147125,0.002161,0.005238,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.933498,1.418244,-0.020627,-0.002258,0.002081,0.019362,0.001867,0.00667,-0.328148,0.049719,0.009712,0.001064,-0.0,2.12949,65.429687,0.976562,64.453125,66.40625,1.895559,4.550388,normal
-0.056582,-0.054072,-0.051692,0.0,-0.052004,0.002714,6.755502,129.376556,0.002877,0.004347,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.93638,1.374204,-0.006046,0.005329,0.00939,0.026767,0.009471,0.005831,0.176425,-0.307954,0.00974,0.003054,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.975997,5.488113,normal
-0.053622,-0.051844,-0.050849,0.0,-0.050739,0.002054,14.723302,361.084991,0.006611,0.003189,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.879586,1.345835,-0.019907,0.001066,0.006548,0.021142,0.005453,0.007692,-0.743325,0.266057,0.008326,0.004376,-0.0,2.12949,0.976562,65.429687,64.453125,119.140625,1.64658,4.412108,normal
-0.055681,-0.052411,-0.050986,0.0,-0.051157,0.002285,10.778121,242.809204,0.007007,0.002955,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,0.88837,1.431167,-0.003722,0.007445,0.011278,0.031941,0.011733,0.005968,0.169862,-0.324115,0.013545,0.005477,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,2.089315,5.278333,normal
-0.055088,-0.051998,-0.050868,0.0,-0.050938,0.002152,12.862395,304.12146,0.004674,0.003849,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.907516,1.512033,-0.01566,-0.000389,0.004111,0.024749,0.004211,0.006972,-0.034007,-0.195367,0.011307,0.007369,-0.0,2.12949,0.0,65.429687,1.953125,64.453125,1.495071,4.661522,normal
-0.056875,-0.053294,-0.051388,0.0,-0.051654,0.002556,7.869631,160.620316,0.007026,0.004841,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.8995,1.40986,-0.022024,0.000433,0.006273,0.022673,0.00526,0.007982,-0.541367,0.023152,0.01469,0.005081,-0.0,2.12949,0.976562,65.429687,64.453125,130.859375,1.671069,4.940297,normal
-0.054132,-0.051005,-0.050098,0.0,-0.050291,0.002043,14.362906,356.441528,0.005375,0.006256,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.882002,1.349735,-0.019997,-0.000518,0.004974,0.026542,0.004667,0.007727,-0.235894,-0.101968,0.013213,0.003427,-0.0,2.12949,0.0,65.429687,0.976562,2.929688,2.00165,5.302866,normal
-0.053417,-0.050249,-0.049635,0.0,-0.049697,0.001823,19.667934,536.764404,0.005882,0.003624,-0.0,2.12949,0.976562,65.429687,119.140625,1.953125,0.891672,1.34859,-0.008119,0.002475,0.006369,0.026322,0.006666,0.005758,0.436158,0.096997,0.011436,0.001402,-0.0,2.12949,65.429687,0.976562,64.453125,66.40625,1.805372,4.22176,normal
